openbeta_id,candidate_id,verdict,reason,name_similarity,area_similarity
c83f5be3-d24e-513b-9b1d-deb7276bc4f3,80096,uncertain,broad_fuzzy_audit,0.933,0.714
cab8c41e-ff55-5323-9b10-cc39837a4993,37611,uncertain,broad_fuzzy_audit,0.96,0.692
cab98f05-a2e0-5d0b-bf53-b9be3f86f13f,15958,uncertain,broad_fuzzy_audit,0.909,0.7
cb17bfd7-a31a-5342-b40b-9d36c7f5763b,35541,uncertain,broad_fuzzy_audit,0.966,0
cbbe9388-0baa-403f-b9a1-55cefe2088bf,28505,likely_same,broad_fuzzy_audit,0.923,0.75
cbfbfbb6-1abe-58ce-a6c5-2fb1ec95429e,34032,likely_same,broad_fuzzy_audit,0.923,0.727
cc1950ab-9ac4-5328-9ddb-4060b2f928ef,89116,uncertain,previously_reviewed,,
cc827f32-e2c3-4870-8a3f-9bb551cb7c81,19495,uncertain,broad_fuzzy_audit,0.974,0.625
cd497487-581b-5885-a1d6-eb55a701159f,21901,uncertain,broad_fuzzy_audit,0.963,0.385
cd84246a-8bb9-5834-87de-54102cc77b50,59131,uncertain,broad_fuzzy_audit,0.933,0.775
ce279246-c8d0-58b4-a688-c5671b982efb,,uncertain,previously_reviewed,,
cf028a57-5f44-4ed4-aac7-e1166b98d67c,107312,uncertain,anchored_sample_20260922,,
cf4c02f1-6a8b-5775-b44c-9404c78c3bfd,61859,uncertain,broad_fuzzy_audit,0.95,0.333
cfcc490b-d463-4675-86a3-dcdea02ce09f,94006,uncertain,broad_fuzzy_audit,0.981,0.64
d27f71a4-7b2d-593b-89c1-eaff84f0bf76,68139,uncertain,broad_fuzzy_audit,0.875,0.714
d355c541-1cff-4776-8a6d-41b19256bc5c,16385,uncertain,broad_fuzzy_audit,0.952,0.625
d3f2ded7-790c-5503-9b40-0eaa027cfc79,41614,uncertain,broad_fuzzy_audit,0.963,0.7
d41de485-f341-4e3d-8945-d2856a35c721,94995,likely_same,canada_boulder_audit_20260924,,
d4ec052e-f638-4388-b287-b90e2eaa21e2,100007,likely_same,canada_boulder_audit_20260924,,
d76b086d-0556-42c6-afc2-21ab9795a61b,368,likely_same,canada_boulder_audit_20260924,,
d77963bf-13d6-56f1-96f4-91da9062be1f,49186,likely_same,broad_fuzzy_audit,0.973,0.775
d7a65371-8396-54f5-9690-6b8f0290a470,,uncertain,previously_reviewed,,
d8ea6ecd-3c2c-4239-830d-742c5c779737,141043,uncertain,broad_fuzzy_audit,0.952,0.25
d9147957-bc98-4399-8123-1a0de702406a,21877,likely_same,broad_fuzzy_audit,0.947,0.75
d943e893-2334-5deb-a4e4-5986d33087cd,42828,uncertain,broad_fuzzy_audit,0.872,0.88
d980adab-e865-5cbd-aa3a-b7a1e4cb242b,26473,uncertain,broad_fuzzy_audit,0.909,0.667
da4e17ef-3a3f-59ab-a354-b1ee1bf87ac4,34323,uncertain,previously_reviewed,,
da69f453-6441-5742-839e-2f15fb5c92ac,89391,uncertain,broad_fuzzy_audit,0.96,0.383
da9442e5-769f-56a5-8701-029e1e7ecb0c,54968,uncertain,broad_fuzzy_audit,0.875,0.759
db119ed1-07be-50b0-84e4-194edd5ac582,7165,uncertain,broad_fuzzy_audit,0.968,0.438
db60503d-35a2-51d5-bd3f-608686ccd48c,82631,likely_same,broad_fuzzy_audit,0.93,0.743
db78799c-e5f4-52f1-a064-a66a831423fb,19404,uncertain,broad_fuzzy_audit,0.875,0.714
db78799c-e5f4-52f1-a064-a66a831423fb,80096,uncertain,broad_fuzzy_audit,0.875,0.714
dbeebac5-4c90-57d9-83d3-6888e2fd84ec,22680,uncertain,broad_fuzzy_audit,0.952,0
dc1f150a-6713-43cb-b875-8e3a82c38e60,60513,uncertain,previously_reviewed,,
dc893e26-abb3-56ec-a2c3-ea2dadea8b08,66495,uncertain,broad_fuzzy_audit,0.941,0.714
dd3c48bc-b8dc-5e16-9fa5-11927782b64d,60390,likely_same,broad_fuzzy_audit,0.952,0.743
ddcf9a1e-2755-4d85-84b2-c80bb77b6e97,1829,uncertain,broad_fuzzy_audit,0.963,0.714
de070627-8c41-47b8-a1d9-f364004cac58,21404,likely_same,canada_boulder_audit_20260924,,
de46eb51-6c31-5dfd-ab06-152c298c7456,102624,uncertain,broad_fuzzy_audit,0.963,0.75
df5089f2-750d-4e69-ad54-5454167b1744,78889,likely_same,broad_fuzzy_audit,0.929,0.75
df644757-d30e-59dc-a6b5-910f1b8596bf,57639,uncertain,broad_fuzzy_audit,0.971,0.552
df970b4b-4dc2-51ac-bb35-54cbc08565ff,56263,uncertain,previously_reviewed,,
e121242c-ddb4-5a7b-984b-78429ee9a40c,9290,uncertain,broad_fuzzy_audit,0.971,0
e203d955-1d5b-4476-99a6-765a91c81787,72203,likely_same,broad_fuzzy_audit,0.96,1.15
e4752d75-e015-4e3f-b691-d85836abc7e4,7996,likely_same,broad_fuzzy_audit,0.957,0.75
e4f15a90-35d7-5107-a048-9d244b06ab9a,124262,uncertain,broad_fuzzy_audit,0.963,0.24
e5a07feb-ee36-4c4e-8c9b-2648111f1e6d,33806,likely_same,broad_fuzzy_audit,0.909,0.75
e6af15a0-6e9b-4c2c-9407-a71ba2877691,26695,uncertain,canada_boulder_audit_20260924,,
e7288935-2284-577d-8235-1ceb50099639,87555,uncertain,broad_fuzzy_audit,0.933,0.889
e75a75e9-9518-5b84-8563-09cceeacc8d9,25574,uncertain,broad_fuzzy_audit,0.923,0.667
e7c70b5a-3b46-537d-bf69-5ffaf6325633,10941,distinct_variant,broad_fuzzy_audit,0.909,0.759
e7c70b5a-3b46-537d-bf69-5ffaf6325633,19262,distinct_variant,broad_fuzzy_audit,0.895,0.759
e8ceaca8-820b-4cb5-b870-3d3a74669964,4493,likely_same,broad_fuzzy_audit,0.957,1.025
e9363707-82a0-4216-bbdf-e49e640b137f,53004,likely_same,broad_fuzzy_audit,0.955,0.969
e9d2e760-96ab-59cb-bdf4-486874ba6fad,88639,likely_same,broad_fuzzy_audit,0.903,0.782
ea6aaf2f-a5f3-5b11-9ec0-dde4a9db17c6,65183,uncertain,broad_fuzzy_audit,0.897,0.667
eb4306a2-07e7-4f80-ac95-e029f969eba7,30015,likely_same,canada_boulder_audit_20260924,,
ecbd928f-820d-5cc8-b377-fafb7020f098,11308,likely_same,broad_fuzzy_audit,0.9,0.889
ed0fd728-72bb-5696-bfc7-b6f5ec1d7793,21957,likely_same,broad_fuzzy_audit,0.966,0.727
ed4f6a56-532d-5df5-b33b-18378b3f6746,120888,likely_same,broad_fuzzy_audit,0.923,0.727
eeb2cb71-e828-52f5-902f-c83caa6b2717,83986,uncertain,broad_fuzzy_audit,0.96,0.435
eebe814f-4735-5a95-be63-688c76c683f1,119580,uncertain,previously_reviewed,,
eee3e385-0c68-5d5a-9ab5-07f5423f1033,14541,uncertain,broad_fuzzy_audit,0.933,0.708
eee3e385-0c68-5d5a-9ab5-07f5423f1033,19653,uncertain,broad_fuzzy_audit,0.938,0.708
ef4d1685-51e0-5580-8819-ef1fd332da26,108661,likely_same,broad_fuzzy_audit,0.957,0.889
ef69db06-ef12-5b2c-b8ba-1ac3474d4dea,62549,uncertain,broad_fuzzy_audit,0.977,0.692
ef765d90-487a-4c18-a201-9970600d2782,75876,uncertain,broad_fuzzy_audit,0.889,1.025
efb5e8af-d4f9-5c18-b9e9-b652ff795057,80096,uncertain,broad_fuzzy_audit,0.933,0.714
f261ce5d-4951-5201-b8d3-4c5d77580e62,11158,uncertain,broad_fuzzy_audit,0.957,0.174
f46579ca-9172-46dc-9d45-1d1debed6f1f,21135,likely_same,broad_fuzzy_audit,0.941,0.857
f4e03c22-d39e-5693-a2d2-585f327db7ed,77083,uncertain,broad_fuzzy_audit,0.968,0
f632b2e7-5b45-5fa6-8736-d888e4f70e3e,125534,uncertain,broad_fuzzy_audit,0.979,0.438
f7b65120-11d2-53e0-9e5e-eb1f8072e4e4,80096,uncertain,broad_fuzzy_audit,0.933,0.714
f7fe9f4d-3212-4136-9011-07c28eda2876,14935,uncertain,previously_reviewed,,
f8c8834d-f187-4666-9d78-7422f1a66f2c,12516,likely_same,anchored_sample_20260919,,
f8fe992d-2169-5fc5-9a94-9c6f6721b517,67484,uncertain,broad_fuzzy_audit,0.968,0
f900412a-2069-4a89-8ec8-5f9ac33badfa,82349,uncertain,previously_reviewed,,
f9581f04-c98b-48c4-91df-ac060155613b,33730,likely_same,broad_fuzzy_audit,0.957,0.75
fa081ef5-4dc4-5122-9a79-b15172f33df2,61203,uncertain,broad_fuzzy_audit,0.875,0.714
fa081ef5-4dc4-5122-9a79-b15172f33df2,70697,uncertain,broad_fuzzy_audit,0.875,0.714
fa0a7abd-5337-55d4-972b-f8298ec9ebf4,138633,likely_same,broad_fuzzy_audit,0.945,0.889
fa67c2ef-ba05-5d11-aa2f-9d0de6e1a7cd,110657,uncertain,broad_fuzzy_audit,0.971,0
fab29ad5-f9e6-574e-9879-3d642caf7444,40663,uncertain,broad_fuzzy_audit,0.933,0.667
fb29af71-42a8-50c9-8485-17dede2cde40,109567,likely_same,broad_fuzzy_audit,0.966,0.88
fb588dc3-4b76-5d89-af8f-bf9841e25f28,36532,uncertain,broad_fuzzy_audit,0.952,0.438
fc14508e-f43c-46f8-bf05-5e407a0cf0aa,111663,likely_same,broad_fuzzy_audit,0.952,0.8
fcb680ac-eeba-5a2f-92df-9b2e6e75706a,78906,uncertain,broad_fuzzy_audit,0.973,0.308
fd28153d-cd39-4ebf-98e4-29d4b36abe88,82085,uncertain,broad_fuzzy_audit,0.947,0.714
fd748915-ccb0-5d4e-9ed8-b749a7c7242d,10950,distinct_variant,broad_fuzzy_audit,0.88,0.667
